Patrol ID,Type,Patrol Start Date,Patrol End Date,Station,Team,Objective,Mandate,Armed,Patrol Leg ID,Leader,Patrol Transport Type,Waypoint ID,Waypoint Date,Waypoint Time,X,Y,Last Modified,Last Modified By,Observation Category 0,Observation Category 1,Jenis satwa,Keterangan,Tipe temuan,Usia temuan
NK_Maret_2023_000004,Ground,29-Mar-23,29-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,11,29-Mar-23,2:14:52 PM,109.9349533,-1.05268,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Beruk - Macaca nemestrina,,Bekas makan,Cukup baru (1 - 2 minggu)
NK_Maret_2023_000004,Ground,29-Mar-23,29-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,10,29-Mar-23,2:00:55 PM,109.9346533,-1.05208,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
PB_September_2023_000004,Ground,17-Sep-23,17-Sep-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,3,17-Sep-23,8:43:38 AM,109.8777933,-1.023245,9/22/2023 9:05,smart smart,Satwa Liar,Tanda Satwa,Musang,,Kotoran,Baru (dalam 1 minggu)
PM_September_2023_000007,Ground,17-Sep-23,17-Sep-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,17-Sep-23,11:55:57 AM,109.8685617,-1.084993333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_April_2023_000014,Ground,16-Apr-23,16-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,6,16-Apr-23,1:08:07 PM,109.921775,-1.052158333,11/8/2023 13:44,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Kubangan,Lama (2 - 4 minggu)
PM_Juni_2023_000004,Ground,24-Jun-23,24-Jun-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,24-Jun-23,9:02:07 AM,109.9074,-1.062728333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beo - Gracula religiosa,,Suara,Baru (dalam 1 minggu)
PM_Juni_2023_000001,Ground,13-Jun-23,13-Jun-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,13-Jun-23,11:38:59 AM,109.90038,-1.056276667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Owa Kalimantan - Hylobates albibarbis,,Suara,Baru (dalam 1 minggu)
PB_April_2023_000002,Ground,14-Apr-23,14-Apr-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,8,14-Apr-23,8:57:48 AM,109.8546733,-1.020828333,5/11/2023 11:39,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Tapak,Baru (dalam 1 minggu)
PK_Juli_2023_000007,Ground,10-Jul-23,10-Jul-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,7,10-Jul-23,12:19:14 PM,109.8568233,-1.05196,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Baru (dalam 1 minggu)
PM_April_2023_000005,Ground,19-Apr-23,19-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,8,19-Apr-23,9:10:14 AM,109.8856767,-1.066931667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Betet,,Suara,Baru (dalam 1 minggu)
PM_April_2023_000005,Ground,19-Apr-23,19-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,19-Apr-23,8:48:00 AM,109.8850233,-1.067986667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Bekas makan,Baru (dalam 1 minggu)
PM_April_2023_000005,Ground,19-Apr-23,19-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,19-Apr-23,8:29:53 AM,109.8852367,-1.070976667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
PB_Agustus_2023_000005,Ground,20-Aug-23,20-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,18,20-Aug-23,9:52:48 AM,109.8767333,-1.038386667,9/5/2023 22:54,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Agustus_2023_000005,Ground,20-Aug-23,20-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,11,20-Aug-23,9:21:39 AM,109.876875,-1.035563333,9/5/2023 22:54,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Diatas 1 tahun
PB_Agustus_2023_000005,Ground,20-Aug-23,20-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,15,20-Aug-23,9:42:06 AM,109.8769567,-1.036981667,9/5/2023 22:54,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
NK_April_2023_000016,Ground,18-Apr-23,18-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,4,18-Apr-23,11:22:57 AM,109.9225983,-1.05108,11/8/2023 13:56,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Kubangan,Baru (dalam 1 minggu)
NK_April_2023_000016,Ground,18-Apr-23,18-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,18-Apr-23,11:08:32 AM,109.9219167,-1.052211667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PB_Oktober_2023_000003,Ground,22-Oct-23,22-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,28,22-Oct-23,9:22:28 AM,109.8583683,-1.028063333,11/4/2023 20:02,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Bekas makan,Baru (dalam 1 minggu)
PB_Oktober_2023_000003,Ground,22-Oct-23,22-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,27,22-Oct-23,9:20:21 AM,109.8584217,-1.02801,11/4/2023 20:02,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PM_April_2023_000003,Ground,15-Apr-23,15-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,15-Apr-23,11:48:01 AM,109.908035,-1.060378333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beo - Gracula religiosa,,Suara,Baru (dalam 1 minggu)
PM_April_2023_000003,Ground,15-Apr-23,15-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,15-Apr-23,8:36:25 AM,109.9034167,-1.060061667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Cukup lama (>1 bulan)
PM_April_2023_000003,Ground,15-Apr-23,15-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,10,15-Apr-23,3:15:15 PM,109.907505,-1.061431667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beo - Gracula religiosa,,Suara,Baru (dalam 1 minggu)
PM_April_2023_000003,Ground,15-Apr-23,15-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,9,15-Apr-23,2:46:58 PM,109.9069167,-1.061501667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Burung,,Suara,Baru (dalam 1 minggu)
PM_April_2023_000003,Ground,15-Apr-23,15-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,15-Apr-23,10:02:58 AM,109.9078133,-1.061486667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Burung,,Suara,Baru (dalam 1 minggu)
PM_April_2023_000003,Ground,15-Apr-23,15-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,15-Apr-23,8:41:29 AM,109.90392,-1.060313333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Bekas makan,Sangat lama (>3bulan)
PB_Oktober_2023_000006,Ground,25-Oct-23,25-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,14,25-Oct-23,9:03:42 AM,109.85127,-1.04221,11/3/2023 15:52,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Oktober_2023_000006,Ground,25-Oct-23,25-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,13,25-Oct-23,9:01:55 AM,109.84917,-1.042615,11/3/2023 15:52,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
PB_Oktober_2023_000006,Ground,25-Oct-23,25-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,9,25-Oct-23,8:49:31 AM,109.8512533,-1.042038333,11/3/2023 15:52,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Oktober_2023_000006,Ground,25-Oct-23,25-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,15,25-Oct-23,9:05:04 AM,109.85137,-1.04223,11/3/2023 15:52,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Oktober_2023_000006,Ground,25-Oct-23,25-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,11,25-Oct-23,8:53:40 AM,109.8512483,-1.042183333,11/3/2023 15:52,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
PB_Oktober_2023_000006,Ground,25-Oct-23,25-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,7,25-Oct-23,8:38:04 AM,109.8495733,-1.041246667,11/3/2023 15:52,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
PB_Oktober_2023_000006,Ground,25-Oct-23,25-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,18,25-Oct-23,9:18:25 AM,109.852415,-1.043063333,11/3/2023 15:52,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
PB_Oktober_2023_000006,Ground,25-Oct-23,25-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,10,25-Oct-23,8:51:04 AM,109.8512033,-1.042193333,11/3/2023 15:52,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PK_Juli_2023_000009,Ground,12-Jul-23,12-Jul-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,3,12-Jul-23,11:35:04 AM,109.8647333,-1.052051667,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PM_Oktober_2023_000008,Ground,26-Oct-23,26-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,26-Oct-23,9:12:26 AM,109.90505,-1.059571667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PM_Oktober_2023_000008,Ground,26-Oct-23,26-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,26-Oct-23,9:10:43 AM,109.9049883,-1.05964,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PM_Oktober_2023_000008,Ground,26-Oct-23,26-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,26-Oct-23,9:19:29 AM,109.905215,-1.058643333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PM_Oktober_2023_000008,Ground,26-Oct-23,26-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,26-Oct-23,9:02:55 AM,109.9045667,-1.060566667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PM_Oktober_2023_000008,Ground,26-Oct-23,26-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,7,26-Oct-23,10:14:49 AM,109.903525,-1.0569,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PM_April_2023_000004,Ground,16-Apr-23,16-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,16-Apr-23,9:25:13 AM,109.9090983,-1.060125,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PM_April_2023_000004,Ground,16-Apr-23,16-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,16-Apr-23,10:45:14 AM,109.9108433,-1.057983333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Rangkong,,Suara,Baru (dalam 1 minggu)
PM_April_2023_000004,Ground,16-Apr-23,16-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,8,16-Apr-23,12:59:18 PM,109.9110417,-1.057601667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Kangkareng Hitam - Anthracoceros malayanus,,Suara,Baru (dalam 1 minggu)
PM_April_2023_000004,Ground,16-Apr-23,16-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,16-Apr-23,9:22:23 AM,109.908555,-1.060608333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Agustus_2023_000002,Ground,15-Aug-23,15-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,28,15-Aug-23,8:58:11 AM,109.8782533,-1.027245,9/4/2023 15:49,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PB_Agustus_2023_000002,Ground,15-Aug-23,15-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,40,15-Aug-23,9:26:56 AM,109.8776967,-1.028791667,9/4/2023 15:49,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PB_Agustus_2023_000002,Ground,15-Aug-23,15-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,43,15-Aug-23,9:38:04 AM,109.87998,-1.029071667,9/4/2023 16:29,smart smart,Satwa Liar,Tanda Satwa,Mamalia,,Kotoran,Cukup baru (1 - 2 minggu)
PB_Agustus_2023_000002,Ground,15-Aug-23,15-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,41,15-Aug-23,9:28:46 AM,109.8774117,-1.029251667,9/4/2023 15:49,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Kotoran,Baru (dalam 1 minggu)
PM_April_2023_000001,Ground,12-Apr-23,12-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,12-Apr-23,8:35:15 AM,109.9033,-1.058256667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Musang,,Bekas makan,Baru (dalam 1 minggu)
PM_April_2023_000001,Ground,12-Apr-23,12-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,11,12-Apr-23,2:56:01 PM,109.904255,-1.055903333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PM_Februari_2023_000004,Ground,25-Feb-23,25-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,9,25-Feb-23,10:09:31 AM,109.8824883,-1.067585,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PM_Februari_2023_000004,Ground,25-Feb-23,25-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,10,25-Feb-23,10:27:20 AM,109.88438,-1.06872,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
PM_Februari_2023_000004,Ground,25-Feb-23,25-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,25-Feb-23,9:43:42 AM,109.8843083,-1.06905,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PM_Februari_2023_000004,Ground,25-Feb-23,25-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,8,25-Feb-23,10:06:20 AM,109.88285,-1.068095,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PM_Februari_2023_000004,Ground,25-Feb-23,25-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,25-Feb-23,9:57:34 AM,109.8827517,-1.067978333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Cukup baru (1 - 2 minggu)
PM_Februari_2023_000004,Ground,25-Feb-23,25-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,7,25-Feb-23,10:02:46 AM,109.8823517,-1.068106667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_September_2023_000006,Ground,19-Sep-23,19-Sep-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,21,19-Sep-23,9:06:09 AM,109.856475,-1.027838333,9/22/2023 9:42,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PM_Februari_2023_000003,Ground,23-Feb-23,23-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,12,23-Feb-23,9:32:55 AM,109.8842833,-1.06825,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beo,,Suara,Baru (dalam 1 minggu)
PM_Februari_2023_000003,Ground,23-Feb-23,23-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,10,23-Feb-23,9:14:08 AM,109.8848867,-1.068136667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PM_Februari_2023_000003,Ground,23-Feb-23,23-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,11,23-Feb-23,9:32:22 AM,109.88424,-1.068138333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Suara,Baru (dalam 1 minggu)
PM_Februari_2023_000003,Ground,23-Feb-23,23-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,23-Feb-23,8:46:42 AM,109.8852233,-1.071053333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Tapak,Baru (dalam 1 minggu)
PM_Februari_2023_000003,Ground,23-Feb-23,23-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,15,23-Feb-23,2:10:32 PM,109.88465,-1.070485,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Kubangan,Baru (dalam 1 minggu)
PM_Februari_2023_000003,Ground,23-Feb-23,23-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,9,23-Feb-23,9:06:52 AM,109.8848267,-1.068466667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Bekas makan,Baru (dalam 1 minggu)
PM_Februari_2023_000003,Ground,23-Feb-23,23-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,23-Feb-23,8:35:56 AM,109.8851067,-1.071675,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Tapak,Baru (dalam 1 minggu)
PM_Februari_2023_000003,Ground,23-Feb-23,23-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,23-Feb-23,8:56:56 AM,109.8860017,-1.068566667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PK_April_2023_000014,Ground,17-Apr-23,17-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,7,17-Apr-23,10:38:40 AM,109.86386,-1.049041667,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
PK_April_2023_000014,Ground,17-Apr-23,17-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,5,17-Apr-23,10:10:09 AM,109.865315,-1.049103333,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PK_April_2023_000014,Ground,17-Apr-23,17-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,6,17-Apr-23,10:12:30 AM,109.8652367,-1.048945,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Lama (2 - 4 minggu)
NK_Maret_2023_000005,Ground,1-Apr-23,1-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,1-Apr-23,2:15:05 PM,109.93534,-1.051095,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Enggang Jambul - Berenicornis comatus,,Suara,Baru (dalam 1 minggu)
NK_Maret_2023_000005,Ground,1-Apr-23,1-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,2,1-Apr-23,10:54:45 AM,109.935945,-1.052501667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Cukup baru (1 - 2 minggu)
NK_Maret_2023_000005,Ground,1-Apr-23,1-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,4,1-Apr-23,2:51:15 PM,109.9338733,-1.053088333,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Maret_2023_000005,Ground,1-Apr-23,1-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,4,1-Apr-23,2:51:15 PM,109.9338733,-1.053088333,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
