plot,obs.date,obs,t.num,dist.tran,c,w,family,genus,species,dbh,daun.baru,kode.gugur,status,crop.size,oh.food
12.2,,,1412,306,w,1.2,Sapindaceae,Nephelium,maingayi,12.3,0,0,,,y
12.2,,,1413,306,e,1,Myrtaceae,Syzygium,napiforme,35.1,0,0,,,y
12.2,,,1414,306.5,w,2,Ebenaceae,Diospyros,siamang,16.5,0,0,,,y
12.2,,,1415,307.6,w,0.5,Burseraceae,Santiria,laevigata,22.4,1,0,,,y
12.2,,,1416,308,w,1.2,Fagaceae,Lithocarpus,bancanus,18.2,0,0,,,y
12.2,,,1417,308.2,e,0.8,Aquifoliaceae,Ilex,cymosa,21.6,0,0,,,
12.2,,,1418,314.4,w,3.5,Elaeocarpaceae,Elaeocarpus,glaber,25.6,0,0,,,y
12.2,,,1419,315,w,2.8,Polygalaceae,Xanthophyllum,amoenum,15.2,1,0,,,y
12.2,,,1420,315.2,w,3,Myrtaceae,Syzygium,sp2,33.8,0,0,,,y
12.2,,,1421,318,e,2.5,Polygalaceae,Xanthophyllum,amoenum,22.6,0,0,,,y
12.2,,,1422,319.5,w,1.2,Ebenaceae,Diospyros,siamang,14.2,0,1,,,y
12.2,,,1423,319.5,w,1.8,Fagaceae,Lithocarpus,bancanus,19.5,0,0,,,y
12.2,,,1424,319.5,e,2.2,Elaeocarpaceae,Elaeocarpus,glaber,21.4,1,0,,,y
12.2,,,1425,326,e,2.8,Ebenaceae,Diospyros,evena,18.7,0,0,,,y
12.2,,,1426,327,w,3.8,Anacardiaceae,Campnosperma,coriaceum,18.3,0,0,,,
12.2,,,1427,330.2,w,3.8,Fagaceae,Lithocarpus,bancanus,13.6,0,1,,,y
12.2,,,1428,331.4,w,4.6,Fagaceae,Lithocarpus,bancanus,14.4,1,0,,,y
12.2,,,1429,331.4,e,3.6,Fagaceae,Lithocarpus,bancanus,14.2,0,1,,,y
12.2,,,1430,332.6,e,0.5,Fagaceae,Lithocarpus,bancanus,13.6,0,1,,,y
12.2,,,1431,344,w,1.8,Myristicaceae,Horsfieldia,crassifolia,20.6,1,0,,,y
12.2,,,1432,344.3,w,2.2,Euphorbiaceae,Blumeodendron,kurzii,16.8,0,0,,,y
12.2,,,1433,344.3,w,3.8,Sapindaceae,Nephelium,maingayi,31.2,2,0,,,y
12.2,,,1434,344.5,w,2.5,Elaeocarpaceae,Elaeocarpus,glaber,28.6,0,0,,,y
12.2,,,1435,344,e,2.4,Stemonuraceae,Stemonurus,secundiflorus,22.8,0,0,,,
12.2,,,1436,347.5,w,2.7,Stemonuraceae,Stemonurus,scorpioides,29.6,1,0,,,
12.2,,,1437,347.8,e,4,Sapotaceae,Palaquium,cochleariifolium,11.4,0,0,,,y
12.2,,,1438,348.2,e,0.5,Aquifoliaceae,Ilex,cymosa,10,0,1,,,
12.2,,,1439,347,w,2.2,Aquifoliaceae,Ilex,cymosa,10.8,0,1,,,
12.2,,,1440,350,w,2,Myristicaceae,Horsfieldia,crassifolia,38.2,0,1,,,y
12.2,,,1441,349.5,e,2.8,Aquifoliaceae,Ilex,cymosa,15.2,0,0,,,
12.2,,,1442,350,w,0.8,Stemonuraceae,Stemonurus,secundiflorus,23.2,1,0,,,
12.2,,,1443,352,e,2.8,Aquifoliaceae,Ilex,cymosa,10.7,0,0,,,
12.2,,,1444,354.5,e,2.5,Lauraceae,Litsea,gracilipes,25.6,1,0,,,y
12.2,,,1445,356.8,e,1.2,Aquifoliaceae,Ilex,cymosa,12.8,0,0,,,
12.2,,,1446,358,e,3.8,Tetrameristaceae,Tetramerista,glabra,15.2,0,0,,,y
12.2,,,1447,359.5,e,3.2,Tetrameristaceae,Tetramerista,glabra,12.3,1,0,,,y
12.2,,,1448,358,w,3.8,Myrtaceae,Syzygium,napiforme,10.2,0,1,,,y
12.2,,,1449,360,w,3.2,Fagaceae,Lithocarpus,bancanus,12.8,0,0,,,y
12.2,,,1450,361.8,w,0.8,Sapotaceae,Palaquium,pseudocuneatum,17.3,0,1,,,y
12.2,,,1451,362,e,2.8,Stemonuraceae,Stemonurus,secundiflorus,14.6,0,0,,,
12.2,,,1452,366.2,e,1.8,Lauraceae,Litsea,gracilipes,18.2,1,0,,,y
12.2,,,1453,368.5,w,2.5,Fagaceae,Lithocarpus,bancanus,18.5,0,0,,,y
12.2,,,1454,372.8,w,2.2,Myrtaceae,Tristaniopsis,merguensis,32.8,0,1,,,
12.2,,,1455,372.8,w,2.5,Myrtaceae,Syzygium,sp2,48.6,0,0,,,y
12.2,,,1456,373.2,w,2.5,Stemonuraceae,Stemonurus,secundiflorus,12.3,1,0,,,
12.2,,,1457,383,w,4.8,Stemonuraceae,Stemonurus,secundiflorus,14.2,0,0,,,
12.2,,,1458,385.2,w,4.7,Aquifoliaceae,Ilex,cymosa,15.3,0,0,,,
12.2,,,1459,386.6,w,5,Ebenaceae,Diospyros,siamang,38.2,1,0,,,y
12.2,,,1460,386.5,w,2.2,Lauraceae,Alseodaphne,bancana,12.3,0,1,,,
12.2,,,1461,397.2,e,3.3,Fagaceae,Lithocarpus,bancanus,21.7,0,0,,,y
12.3,,,1462,612,e,0.8,Sapotaceae,Palaquium,pseudocuneatum,76.8,0,0,M,C,y
12.3,,,1463,611.5,e,1.5,Sapotaceae,Palaquium,pseudocuneatum,21.2,1,1,,,y
12.3,,,1464,617.2,e,4.2,Anisophylleaceae,Combretocarpus,rotundatus,16.8,0,0,,,
12.3,,,1465,617.5,e,3.2,Anisophylleaceae,Combretocarpus,rotundatus,24.6,0,0,,,
12.3,,,1466,618.6,e,0.8,Anisophylleaceae,Combretocarpus,rotundatus,25.2,1,1,,,
12.3,,,1467,623,w,3.5,Lauraceae,Litsea,angulata,32.8,0,0,,,y
12.3,,,1468,623,w,2.2,Polygalaceae,Xanthophyllum,amoenum,14.4,0,0,,,y
12.3,,,1469,625.2,w,2.6,Lauraceae,Litsea,angulata,11.6,0,1,,,y
12.3,,,1470,626.5,e,1.8,Tetrameristaceae,Tetramerista,glabra,11.2,0,0,,,y
12.3,,,1471,627.6,w,2.8,Sapindaceae,Nephelium,maingayi,15.6,1,0,,,y
12.3,,,1472,649,w,5,Aquifoliaceae,Ilex,cymosa,12.8,0,1,,,
12.3,,,1473,662.5,e,3.4,Fagaceae,Lithocarpus,bancanus,16.5,0,0,,,y
12.3,,,1474,662.5,w,1.5,Fagaceae,Lithocarpus,bancanus,11.2,1,0,,,y
12.3,,,1475,668,e,2.2,Fagaceae,Lithocarpus,bancanus,13.8,0,0,,,y
12.3,,,1476,670.2,w,2.5,Fagaceae,Lithocarpus,bancanus,10.2,0,1,,,y
12.3,,,1477,674.4,e,3.8,Fagaceae,Lithocarpus,bancanus,13.8,1,0,,,y
12.3,,,1478,674,e,4.2,Anacardiaceae,Campnosperma,coriaceum,12.8,0,0,,,
12.3,,,1479,675,w,5,Fagaceae,Lithocarpus,bancanus,15.2,0,1,,,y
12.3,,,1480,676.8,e,0.8,Fagaceae,Lithocarpus,bancanus,12.4,0,0,,,y
12.3,,,1481,678.2,w,4.2,Fagaceae,Lithocarpus,bancanus,12.5,0,0,,,y
12.3,,,1482,679.5,w,0.8,Aquifoliaceae,Ilex,cymosa,13.2,1,1,,,
12.3,,,1483,683.5,e,3.2,Fagaceae,Lithocarpus,bancanus,15.3,0,0,,,y
12.3,,,1484,688.2,w,5,Meliaceae,Aglaia,sp1,32.3,2,0,,,y
12.3,,,1485,689,w,4.8,Sapindaceae,Nephelium,maingayi,16.3,0,0,,,y
12.3,,,1486,689,e,0.5,Fagaceae,Lithocarpus,bancanus,18.2,0,1,,,y
12.3,,,1487,692.5,e,3,Fagaceae,Lithocarpus,bancanus,16.4,2,0,,,y
12.3,,,1488,696.8,e,3.8,Aquifoliaceae,Ilex,cymosa,14.8,0,0,,,
12.3,,,1489,700,w,3.5,Tetrameristaceae,Tetramerista,glabra,21.7,1,0,,,y
12.4,,,1490,908.5,w,3.2,Anacardiaceae,Campnosperma,coriaceum,10,0,0,,,
12.4,,,1491,911.2,w,0.8,Myristicaceae,Horsfieldia,crassifolia,28.5,0,0,,,y
12.4,,,1492,919.5,w,1.5,Fagaceae,Lithocarpus,bancanus,13.8,0,0,,,y
12.4,,,1493,933.2,w,2.8,Euphorbiaceae,Blumeodendron,tokbrai,28.5,1,1,,,y
12.4,,,1494,934.3,e,2.8,Aquifoliaceae,Ilex,cymosa,21.4,0,0,,,
12.4,,,1495,934.3,w,2.2,Stemonuraceae,Stemonurus,secundiflorus,18.6,0,0,,,
12.4,,,1496,934.6,w,4.3,Sapotaceae,Palaquium,cochleariifolium,15.2,1,0,,,y
12.4,,,1497,942.5,e,3.8,Fagaceae,Lithocarpus,bancanus,11.5,0,0,,,y
12.4,,,1498,950,e,0.8,Sapindaceae,Nephelium,maingayi,13.2,1,0,,,y
12.4,,,1499,951,e,5,Fagaceae,Lithocarpus,bancanus,18.4,0,0,,,y
12.4,,,1500,953.2,w,0.8,Myristicaceae,Myristica,lowiana,26.7,1,1,,,y
12.4,,,1501,954.5,e,2,Sapindaceae,Nephelium,maingayi,14.6,0,0,,,y
12.4,,,1502,955.2,e,0.8,Fagaceae,Lithocarpus,bancanus,16.2,1,1,,,y
12.4,,,1503,953.2,w,2.2,Sapindaceae,Nephelium,maingayi,22.8,0,0,,,y
12.4,,,1504,971.8,w,0.8,Lauraceae,Litsea,gracilipes,12.3,0,0,,,y
12.4,,,1505,974,e,3.2,Fagaceae,Lithocarpus,bancanus,14.6,0,1,,,y
12.4,,,1506,975.5,e,3.6,Lauraceae,Litsea,angulata,34.2,0,0,,,y
12.4,,,1507,975,w,3.2,Fagaceae,Lithocarpus,bancanus,13.8,1,0,,,y
12.4,,,1508,977,w,3.8,Fagaceae,Lithocarpus,bancanus,12.2,1,0,,,y
12.4,,,1509,980.2,w,4,Rubiaceae,Timonius,flavescens,11.2,0,0,,,
12.4,,,1510,982.5,e,4,Fagaceae,Lithocarpus,bancanus,12.8,0,1,,,y
12.4,,,1511,985,e,0.5,Aquifoliaceae,Ilex,cymosa,12.2,0,0,,,
12.4,,,1512,988.2,w,4.2,Lauraceae,Litsea,angulata,12.3,0,1,,,y
12.4,,,1513,988.6,w,3.8,Fagaceae,Lithocarpus,bancanus,16.6,1,0,,,y
12.4,,,1514,992.3,w,0.5,Aquifoliaceae,Ilex,cymosa,12.3,0,0,,,
12.4,,,1515,998.7,e,1.6,Lauraceae,Litsea,angulata,43.8,0,0,,,y
13.1,,,1660,1.5,w,1,Euphorbiaceae,Blumeodendron,kurzii,17.2,1,0,F,,y
13.1,,,1661,1.5,e,2.2,Sapotaceae,Palaquium,leiocarpum,22.8,0,0,,,y
13.1,,,1662,5,e,2,Lauraceae,Litsea,firma,33.6,0,0,,,y
13.1,,,1663,5,w,4.5,Sapotaceae,Palaquium,cochleariifolium,15.6,1,0,,,y
13.1,,,1664,5.2,w,3,Lecythidaceae,Barringtonia,,16.2,0,1,,,
13.1,,,1665,7,e,2.5,Lauraceae,Litsea,firma,38.6,1,0,F,,y
13.1,,,1666,11,e,1,Lauraceae,Litsea,gracilipes,21.3,0,0,,,y
13.1,,,1667,11,w,2.3,Aquifoliaceae,Ilex,cymosa,14.7,1,0,,,
13.1,,,1668,1.5,e,1,Dipterocarpaceae,Shorea,uliginosa,16.3,0,1,,,
13.1,,,1669,21.5,w,2,Stemonuraceae,Stemonurus,secundiflorus,16.6,0,0,,,
13.1,,,1670,22.5,w,3,Stemonuraceae,Stemonurus,scorpioides,25.2,0,1,,,
13.1,,,1671,24.5,e,4,Fabaceae,Adenanthera,kostermansii,26.8,0,0,,,y
13.1,,,1672,28,e,0.7,Sapindaceae,Nephelium,maingayi,17.3,1,0,,,y
13.1,,,1673,31,e,4,Sapotaceae,Madhuca,motleyana,15.2,0,0,,,y
13.1,,,1674,31.5,w,1.8,Aquifoliaceae,Ilex,cymosa,16.7,0,1,,,
13.1,,,1675,33.5,w,2,Lauraceae,Litsea,gracilipes,25.8,0,0,,,y
13.1,,,1676,38.5,w,2.5,Alangiaceae,Alangium,havilandii,22.5,1,0,,,y
13.1,,,A,39,e,2.5,Lauraceae,Alseodaphne,bancana,22.8,0,1,,,
13.1,,,1678,41,e,3.2,Elaeocarpaceae,Elaeocarpus,griffithii,18.3,0,0,,,y
13.1,,,1679,43,e,2.5,Lauraceae,Litsea,gracilipes,14.2,0,0,,,y
13.1,,,1680,42,w,3.5,Meliaceae,Aglaia,sp2,35.6,1,0,,,y
13.1,,,1681,43,w,4.2,Sapotaceae,Palaquium,cochleariifolium,19.5,0,0,,,y
13.1,,,1682,44.5,w,4.6,Polygalaceae,Xanthophyllum,obscurum,28.2,0,0,,,y
13.1,,,1683,43,e,4.2,Elaeocarpaceae,Elaeocarpus,mastersii,20.2,0,0,,,y
13.1,,,1684,46.7,w,1.5,Polygalaceae,Xanthophyllum,amoenum,23.6,2,0,,,y
13.1,,,1685,47.5,e,3,Stemonuraceae,Stemonurus,secundiflorus,21.3,0,0,,,
13.1,,,1686,47,w,2,Sapotaceae,Madhuca,motleyana,32.8,0,0,,,y
13.1,,,1687,53,w,1,Annonaceae,Mezzettia,parviflora,31.6,0,1,,,y
13.1,,,1688,53,e,1.5,Elaeocarpaceae,Elaeocarpus,mastersii,11.5,0,0,,,y
13.1,,,1689,60,w,0.5,Achariaceae,Hydnocarpus,,13.2,0,0,,,y
13.1,,,1690,64,w,0.5,Lauraceae,Litsea,grandis,13.6,0,1,,,y
13.1,,,1691,66,e,4,Euphorbiaceae,Macaranga,pearsonii,22.6,0,2,F,,y
13.1,,,1692,69,w,3.2,Euphorbiaceae,Macaranga,pearsonii,23.8,0,2,F,,y
13.1,,,1693,72.2,w,2,Lauraceae,Litsea,grandis,21.7,0,0,,,y
13.1,,,1694,73,w,3,Euphorbiaceae,Macaranga,pearsonii,25.3,0,1,F,,y
13.1,,,1695,77,e,0.8,Stemonuraceae,Stemonurus,secundiflorus,18.6,0,0,,,
13.1,,,1696,81,e,2.2,Hypericaceae,Cratoxylum,arborescens,30.5,1,0,,,
13.1,,,1697,86,w,1.5,Sapindaceae,Pometia,pinnata,25.2,0,0,,,y
13.1,,,1698,88,w,5,Clusiaceae,Garcinia,bancana,42.8,0,0,,,y
13.1,,,1699,90,e,1.5,Lauraceae,Litsea,angulata,17.3,1,0,,,y
13.1,,,1700,94.5,w,1.8,Lauraceae,Litsea,angulata,17.7,0,0,,,y
13.1,,,1701,97.8,w,1.5,Lecythidaceae,Barringtonia,,12.5,0,1,,,
13.1,,,1702,99.8,w,2.5,Anacardiaceae,Mangifera,parvifolia,22.8,1,0,,,y
13.1,,,1703,100,w,2.5,Sapotaceae,Madhuca,motleyana,21.5,0,0,,,y
13.2,,,1704,307,w,5,Clusiaceae,Garcinia,parvifolia,16.2,0,0,,,y
13.2,,,1705,310,e,4,Lauraceae,Litsea,gracilipes,15.3,0,0,,,y
13.2,,,1706,310,w,1,Lauraceae,Litsea,gracilipes,13.6,1,0,,,y
13.2,,,1707,317,e,1.5,Myrtaceae,Syzygium,cerinum,28.2,0,0,,,y
13.2,,,1708,317,w,2.5,Lauraceae,Litsea,grandis,18.8,0,1,,,y
13.2,,,1709,326,w,4.2,Stemonuraceae,Stemonurus,secundiflorus,16.5,1,0,,,
13.2,,,1710,327,e,3.8,Elaeocarpaceae,Elaeocarpus,mastersii,22.6,0,0,,,y
13.2,,,1711,328,e,4,Lauraceae,Litsea,grandis,33.8,0,1,,,y
13.2,,,1712,329,w,2,Lauraceae,Litsea,grandis,16.4,0,0,,,y
13.2,,,1713,330,w,0.5,Lauraceae,Litsea,gracilipes,42.8,1,0,,,y
13.2,,,1714,336,e,3,Apocynaceae,Dyera,polyphylla,29.4,0,0,,,
13.2,,,1715,339,e,3.5,Lauraceae,Litsea,angulata,31.6,0,1,,,y
13.2,,,1716,339,e,0.8,Sapotaceae,Palaquium,leiocarpum,16.3,0,0,,,y
13.2,,,1717,343,w,3,Meliaceae,Aglaia,sp3,28.7,1,1,,,y
13.2,,,1718,345,w,4.5,Sapindaceae,Pometia,pinnata,31.6,1,0,,,y
13.2,,,1719,348,w,2.5,Lauraceae,Litsea,angulata,28.5,0,0,F,,y
13.2,,,1720,348,w,4.5,Lauraceae,Litsea,angulata,25.2,0,0,F,,y
13.2,,,1721,350,w,2.5,Sapotaceae,Madhuca,motleyana,18.7,1,0,,,y
13.2,,,1722,358,w,2,Sapotaceae,Palaquium,leiocarpum,45.2,0,0,F,,y
13.2,,,1723,357,w,2.5,Sapindaceae,Pometia,pinnata,24.7,0,1,,,y
13.2,,,1724,362,e,3,Dipterocarpaceae,Shorea,uliginosa,33.5,0,0,,,
13.2,,,1725,364,e,2,Fabaceae,Koompassia,malaccensis,88.7,1,0,,,y
13.2,,,1726,370,e,1.5,Lauraceae,Litsea,angulata,42.3,0,0,,,y
13.2,,,1727,371,w,3,Anacardiaceae,Mangifera,parvifolia,24.4,1,1,,,y
13.2,,,1728,376.5,w,0.5,Meliaceae,Aglaia,sp3,11.8,0,0,,,y
13.2,,,1729,379,e,2,Sapindaceae,Nephelium,maingayi,14.4,0,1,,,y
13.2,,,1730,380,e,4.5,Lauraceae,Litsea,firma,16.3,1,0,,,y
13.2,,,1731,383,e,5,Lauraceae,Litsea,firma,30.5,2,0,,,y
13.2,,,1732,380,w,3,Stemonuraceae,Stemonurus,secundiflorus,12.8,0,0,,,
13.2,,,1733,384,w,4,Annonaceae,Mezzettia,parviflora,32.5,2,0,,,y
13.2,,,1734,386,w,3.5,Sapindaceae,Nephelium,maingayi,38.2,0,1,,,y
13.2,,,1735,386,w,1.2,Myristicaceae,Gymnacranthera,farquhariana,10.5,1,0,,,y
13.2,,,1736,385,e,3.5,Elaeocarpaceae,Elaeocarpus,mastersii,13.6,1,0,,,y
13.2,,,1737,388,e,3,Stemonuraceae,Stemonurus,secundiflorus,16.7,1,1,,,
13.2,,,1738,390,e,4.2,Olacaceae,Strombosia,javanica,35.6,1,0,,,y
13.3,,,1739,604,e,1,Tetrameristaceae,Tetramerista,glabra,10,1,0,,,y
13.3,,,1740,605,w,4,Euphorbiaceae,Macaranga,caladifolia,11.2,0,0,,,y
13.3,,,1741,604,w,4.2,Stemonuraceae,Stemonurus,secundiflorus,11.5,1,0,,,
13.3,,,1742,607.5,w,2.2,Dipterocarpaceae,Shorea,platycarpa,11.8,0,0,,,
13.3,,,1743,609,w,3.5,Sapotaceae,Madhuca,motleyana,12.5,1,1,,,y
13.3,,,1744,611,e,3.8,Elaeocarpaceae,Elaeocarpus,mastersii,15.2,0,1,,,y
13.3,,,1745,612,e,3.8,Elaeocarpaceae,Elaeocarpus,mastersii,10.6,1,0,,,y
13.3,,,1746,612,w,1.2,Rutaceae,Tetractomia,tetrandra,14.2,1,0,,,
13.3,,,1747,615,e,0.5,Tetrameristaceae,Tetramerista,glabra,10.8,0,1,,,y
13.3,,,1748,616,w,3.3,Annonaceae,Mezzettia,parviflora,33.6,1,0,,,y
13.3,,,1749,616,w,4.1,Sapindaceae,Pometia,pinnata,14.5,1,0,,,y
13.3,,,1750,619,w,3.5,Elaeocarpaceae,Elaeocarpus,mastersii,14.3,0,0,,,y
13.3,,,1751,620,e,3.5,Lauraceae,Litsea,grandis,15.6,0,1,,,y
13.3,,,1752,620,e,4,Sapindaceae,Pometia,pinnata,22.3,1,0,,,y
13.3,,,1753,621,e,4.5,Meliaceae,Aglaia,sp3,12.6,0,1,,,y
13.3,,,1754,623,w,2.5,Myrtaceae,Syzygium,cerinum,26.4,0,0,,,y
13.3,,,1755,631,w,5,Lecythidaceae,Barringtonia,,19.6,0,0,,,
13.3,,,1756,633,e,3.2,Apocynaceae,Dyera,polyphylla,12.3,0,1,,,
13.3,,,1757,634.5,e,3.5,Myristicaceae,Horsfieldia,crassifolia,15.6,0,1,,,y
13.3,,,1758,638,e,4.2,Fabaceae,Dialium,indum,62.8,1,0,,,y
13.3,,,1759,641,w,4.3,Stemonuraceae,Stemonurus,scorpioides,28.5,1,0,,,
13.3,,,1760,642,w,4,Sapindaceae,Nephelium,maingayi,28.8,1,0,,,y
13.3,,,1761,645.5,w,2,Tetrameristaceae,Tetramerista,glabra,27.5,0,0,,,y
13.3,,,1762,647.2,e,0.8,Annonaceae,Mezzettia,parviflora,40.6,0,0,,,y
13.3,,,1763,647.5,w,2.2,Rubiaceae,Nauclea,orientalis,13.5,2,0,,,
13.3,,,1764,649,e,0.5,Annonaceae,Mezzettia,parviflora,38.2,0,0,F,,y
13.3,,,1765,649,e,2.2,Anacardiaceae,Mangifera,parvifolia,15.2,0,1,,,y
13.3,,,1766,650,e,2.5,Sapotaceae,Madhuca,motleyana,14.3,0,0,,,y
13.3,,,1767,652,e,4.5,Annonaceae,Mezzettia,parviflora,40.2,1,0,,,y
13.3,,,1768,654,w,2,Anacardiaceae,Mangifera,parvifolia,21.2,0,1,,,y
13.3,,,1769,656,e,0.5,Apocynaceae,Dyera,polyphylla,25.6,0,1,,,
13.3,,,1770,656.2,e,1,Annonaceae,Maasia,hypoleuca,22.3,0,0,,,y
13.3,,,1771,656.5,e,4,Sapindaceae,Pometia,pinnata,28.2,1,1,,,y
13.3,,,1772,657,e,4,Euphorbiaceae,Blumeodendron,tokbrai,12.8,0,2,,,y
13.3,,,1773,666,e,4.5,Lauraceae,Litsea,angulata,13.5,1,0,,,y
13.3,,,1774,669,e,3.2,Lauraceae,Litsea,angulata,11.2,0,0,,,y
13.3,,,1775,669.4,w,4.2,Sapindaceae,Pometia,pinnata,21.3,0,1,,,y
13.3,,,1776,673,e,0.5,Clusiaceae,Garcinia,bancana,34.2,0,0,F,,y
13.3,,,1777,675,w,5,Annonaceae,Mezzettia,parviflora,37.5,1,1,F,,y
13.3,,,1778,676,w,5,Sapindaceae,Pometia,pinnata,18.3,0,2,,,y
13.3,,,1779,679,w,3.2,Lauraceae,Litsea,angulata,17.2,2,0,,,y
13.3,,,1780,680,w,2,Lauraceae,Litsea,angulata,18.3,1,1,,,y
13.3,,,1781,681,w,2.2,Lauraceae,Litsea,angulata,16.8,0,0,,,y
13.3,,,1782,685.5,e,3.2,Elaeocarpaceae,Elaeocarpus,mastersii,18.3,1,0,,,y
13.3,,,1783,685.5,e,4,Elaeocarpaceae,Elaeocarpus,mastersii,25.8,1,0,,,y
13.3,,,1784,687.5,e,4,Elaeocarpaceae,Elaeocarpus,mastersii,14.2,1,0,,,y
13.3,,,1785,689,w,0.5,Annonaceae,Monicarpia,,10,0,0,,,y
13.3,,,1786,698,w,2.8,Elaeocarpaceae,Elaeocarpus,mastersii,15.2,1,0,,,y
13.4,,,1787,901,e,2,Lauraceae,Litsea,angulata,12.5,0,0,,,y
13.4,,,1788,904,w,2.5,Elaeocarpaceae,Elaeocarpus,mastersii,21.3,1,0,,,y
13.4,,,1789,905,e,3,Elaeocarpaceae,Elaeocarpus,mastersii,12.2,0,0,,,y
13.4,,,1790,910,e,2,Lauraceae,Litsea,angulata,10,0,1,,,y
13.4,,,1791,935,w,4,Lauraceae,Litsea,angulata,11.2,1,0,,,y
13.4,,,1792,936.5,w,4,Euphorbiaceae,Macaranga,pearsonii,13.6,2,0,,,y
13.4,,,1793,937,w,1.5,Moraceae,Ficus,,10.6,1,0,,,y
13.4,,,1794,945,e,0.8,Alangiaceae,Alangium,havilandii,21.6,0,0,,,y
13.4,,,1795,945,e,2,Dipterocarpaceae,Shorea,uliginosa,12.5,0,1,,,
13.4,,,1796,951,e,0.8,Polygalaceae,Xanthophyllum,obscurum,10,0,0,,,y
13.4,,,1797,956,w,1,Myrtaceae,Syzygium,chloranthum,35.8,1,0,,,y
13.4,,,1798,953,e,2,Sapotaceae,Palaquium,leiocarpum,31.5,0,1,,,y
13.4,,,1799,953,w,1,Sapotaceae,Palaquium,leiocarpum,20.6,0,0,,,y
13.4,,,1800,954,w,1,Fagaceae,Lithocarpus,bancanus,20.8,2,0,,,y
13.4,,,1801,957.5,e,3,Polygalaceae,Xanthophyllum,obscurum,18.2,1,0,,,y
13.4,,,1802,959,w,3,Myrtaceae,Syzygium,sp3,20.2,1,0,,,y
13.4,,,1803,960,w,3.5,Stemonuraceae,Stemonurus,secundiflorus,16.3,0,0,,,
13.4,,,1804,965,e,2,Elaeocarpaceae,Elaeocarpus,mastersii,18.2,1,0,,,y
13.4,,,1805,969,e,0.5,Sapindaceae,Pometia,pinnata,11.3,0,0,,,y
13.4,,,1806,975,e,1,Lauraceae,Litsea,gracilipes,18.8,1,0,,,y
13.4,,,1807,977,w,3,Ebenaceae,Diospyros,siamang,15.3,0,1,,,y
13.4,,,1808,977,e,3,Lauraceae,Litsea,angulata,11.2,0,1,,,y
13.4,,,1809,981,e,3.5,Euphorbiaceae,Macaranga,pearsonii,22.3,0,1,,,y
13.4,,,1810,981,e,3.5,Euphorbiaceae,Macaranga,pearsonii,18.2,0,1,,,y
13.4,,,1811,985,w,0.5,Euphorbiaceae,Macaranga,pearsonii,18.5,0,2,,,y
13.4,,,1812,987,e,1,Euphorbiaceae,Macaranga,pearsonii,11.2,0,0,,,y
13.4,,,1813,987,e,5,Euphorbiaceae,Macaranga,pearsonii,28.2,0,1,,,y
13.4,,,1814,990,w,4,Euphorbiaceae,Macaranga,pearsonii,23.6,0,2,,,y
13.4,,,1815,991,e,4,Euphorbiaceae,Macaranga,pearsonii,20.4,0,1,,,y
13.4,,,1816,992,e,3.5,Euphorbiaceae,Macaranga,pearsonii,23.8,0,2,,,y
13.4,,,1817,992.2,e,0.5,Euphorbiaceae,Macaranga,pearsonii,16.3,0,1,,,y
13.4,,,1818,992.4,w,0.5,Euphorbiaceae,Macaranga,pearsonii,11.2,0,0,,,y
13.4,,,1819,992.8,w,4,Lauraceae,Litsea,angulata,23.8,1,0,,,y
13.4,,,1820,993.2,e,0.5,Euphorbiaceae,Macaranga,pearsonii,15.3,1,0,,,y
13.4,,,1821,996,w,3.5,Elaeocarpaceae,Elaeocarpus,mastersii,22.1,0,0,,,y
13.4,,,1822,997,w,4,Annonaceae,Xylopia,malayana,31.6,0,1,,,y
13.4,,,1823,996.2,e,3.5,Euphorbiaceae,Macaranga,pearsonii,16.2,1,0,,,y
13.4,,,1824,999.2,e,3.5,Lauraceae,Litsea,angulata,17.2,0,1,,,y
13.4,,,1825,999.4,e,5,Sapotaceae,Palaquium,leiocarpum,31.8,0,0,,,y
14.1,,,1516,3.8,w,2,Ctenolophonaceae,Ctenolophon,parvifolius,11.2,1,0,,,y
14.1,,,1517,6,w,0.8,Sapindaceae,Nephelium,maingayi,20.2,0,0,,,y
14.1,,,1518,8.5,w,1,Myrtaceae,Syzygium,cerinum,65.4,0,0,F,,y
14.1,,,1519,13.8,e,0.5,Euphorbiaceae,Blumeodendron,kurzii,14.7,0,1,,,y
14.1,,,1520,14,w,4.2,Ctenolophonaceae,Ctenolophon,parvifolius,21.8,0,0,,,y
14.1,,,1521,15.5,w,4.5,Lauraceae,Alseodaphne,bancana,16.2,1,0,,,
14.1,,,1522,16,w,4,Myristicaceae,Gymnacranthera,farquhariana,16.5,0,0,,,y
14.1,,,1523,19.8,w,3.8,Myristicaceae,Gymnacranthera,farquhariana,15.2,0,0,,,y
14.1,,,1524,27,w,0.8,Polygalaceae,Xanthophyllum,amoenum,16.8,2,0,,,y
14.1,,,1525,33.7,w,2,Fabaceae,Koompassia,malaccensis,85.6,0,1,,,y
14.1,,,1526,34,e,1,Euphorbiaceae,Blumeodendron,tokbrai,18.4,0,0,,,y
14.1,,,1527,35,e,2.5,Sapotaceae,Palaquium,leiocarpum,58.6,0,0,,,y
14.1,,,1528,35.5,w,2,Sapotaceae,Palaquium,walsurifolium,15.6,0,0,,,y
14.1,,,1529,36,w,1.5,Dipterocarpaceae,Shorea,platycarpa,13.8,1,0,,,
