Patrol ID,Type,Patrol Start Date,Patrol End Date,Station,Team,Objective,Mandate,Armed,Patrol Leg ID,Leader,Patrol Transport Type,Waypoint ID,Waypoint Date,Waypoint Time,X,Y,Last Modified,Last Modified By,Observation Category 0,Observation Category 1,Jenis satwa,Keterangan,Tindakan,Tipe temuan,Usia temuan
PM_Aug_002,Ground,28-Aug-22,28-Aug-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,9,28-Aug-22,10:36:02 AM,109.8998583,-1.055663333,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Srigunting,,Diobservasi,Suara,Baru (dalam 1 minggu)
PM_Aug_002,Ground,28-Aug-22,28-Aug-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,13,28-Aug-22,12:50:03 PM,109.891985,-1.059845,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Cakaran,Lama (2 - 4 minggu)
PM_Aug_002,Ground,28-Aug-22,28-Aug-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,28-Aug-22,9:34:00 AM,109.9025483,-1.05702,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Ayam Hutan - Galus spp,,Diobservasi,Bagian tubuh satwa,Lama (2 - 4 minggu)
PM_Aug_002,Ground,28-Aug-22,28-Aug-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,14,28-Aug-22,12:53:58 PM,109.9010483,-1.055238333,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Cakaran,Cukup baru (1 - 2 minggu)
PM_Okt_000006,Ground,27-Oct-22,27-Oct-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,7,27-Oct-22,11:00:52 AM,109.9061317,-1.062318333,12/12/2022 15:45,smart smart,Satwa Liar,Tanda Satwa,Rangkong,,Diobservasi,Suara,Baru (dalam 1 minggu)
PM_Okt_000006,Ground,27-Oct-22,27-Oct-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,27-Oct-22,10:44:10 AM,109.905895,-1.062153333,12/12/2022 15:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Suara,Baru (dalam 1 minggu)
NK_Nov_000014,Ground,28-Nov-22,28-Nov-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,28-Nov-22,11:05:53 AM,109.929805,-1.053193333,12/7/2022 13:35,smart smart,Satwa Liar,Tanda Satwa,Ular,,Diobservasi,Telur,Cukup baru (1 - 2 minggu)
NK_Nov_000014,Ground,28-Nov-22,28-Nov-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,5,28-Nov-22,11:19:20 AM,109.9281217,-1.052963333,12/6/2022 21:29,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Bekas makan,Cukup baru (1 - 2 minggu)
NK Juli 1,Ground,16-Jul-22,16-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,17,16-Jul-22,2:17:22 PM,109.9365,-1.065173333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
NK Juli 1,Ground,16-Jul-22,16-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,12,16-Jul-22,1:39:54 PM,109.93671,-1.066975,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
NK Juli 1,Ground,16-Jul-22,16-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,24,16-Jul-22,3:33:21 PM,109.93614,-1.065233333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
NK Juli 1,Ground,16-Jul-22,16-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,11,16-Jul-22,1:24:22 PM,109.936795,-1.068221667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Cakaran,Cukup baru (1 - 2 minggu)
NK Juli 1,Ground,16-Jul-22,16-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,15,16-Jul-22,1:58:51 PM,109.9369183,-1.066231667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK Juli 1,Ground,16-Jul-22,16-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,13,16-Jul-22,1:52:10 PM,109.93667,-1.066545,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
NK Juli 1,Ground,16-Jul-22,16-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,14,16-Jul-22,1:55:45 PM,109.9366267,-1.066543333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
NK Juli 1,Ground,16-Jul-22,16-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,22,16-Jul-22,3:09:59 PM,109.93513,-1.06384,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
NK Juli 1,Ground,16-Jul-22,16-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,21,16-Jul-22,2:41:06 PM,109.9352467,-1.064351667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK Juli 1,Ground,16-Jul-22,16-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,19,16-Jul-22,2:24:52 PM,109.936065,-1.064826667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Enggang Jambul - Berenicornis comatus,,Diobservasi,Suara,
NK Juli 1,Ground,16-Jul-22,16-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,20,16-Jul-22,2:27:57 PM,109.9358567,-1.064743333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
NK Juli 1,Ground,16-Jul-22,16-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,25,16-Jul-22,3:36:04 PM,109.9363533,-1.065163333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Suara,
NK Juli 1,Ground,16-Jul-22,16-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,18,16-Jul-22,2:19:42 PM,109.93608,-1.065501667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PB_Desember_2022_000006,Ground,21-Dec-22,21-Dec-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,18,21-Dec-22,9:03:12 AM,109.8548367,-1.037101667,1/3/2023 10:48,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Diobservasi,Gesekan badan,Diatas 1 tahun
PB_Desember_2022_000006,Ground,21-Dec-22,21-Dec-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,44,21-Dec-22,10:37:06 AM,109.85515,-1.039403333,1/3/2023 10:48,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Diatas 1 tahun
PB_Desember_2022_000006,Ground,21-Dec-22,21-Dec-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,11,21-Dec-22,8:51:31 AM,109.8548533,-1.036705,1/3/2023 10:48,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PM_Aug_001,Ground,27-Aug-22,27-Aug-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,27-Aug-22,9:17:08 AM,109.9050133,-1.06034,12/12/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Musang,,Diobservasi,Kotoran,Baru (dalam 1 minggu)
PB_April_000004,Ground,19-Apr-22,19-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,8,19-Apr-22,9:35:51 AM,109.85232,-1.023211667,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Tapak,Baru (dalam 1 minggu)
PB_April_000004,Ground,19-Apr-22,19-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,18,19-Apr-22,10:20:49 AM,109.853245,-1.026026667,1/16/2023 15:01,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Jalur,Cukup lama (>1 bulan)
PK_September_000015,Ground,1-Sep-22,1-Sep-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,3,1-Sep-22,10:02:47 AM,109.8634883,-1.052823333,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
PK_September_000015,Ground,1-Sep-22,1-Sep-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,17,1-Sep-22,11:53:26 AM,109.8755583,-1.05077,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PK_September_000015,Ground,1-Sep-22,1-Sep-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,4,1-Sep-22,10:12:40 AM,109.8642483,-1.051748333,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Cukup baru (1 - 2 minggu)
PK_September_000015,Ground,1-Sep-22,1-Sep-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,9,1-Sep-22,10:57:54 AM,109.8693767,-1.049433333,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PK_September_000015,Ground,1-Sep-22,1-Sep-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,15,1-Sep-22,11:45:07 AM,109.874745,-1.050751667,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PK_September_000015,Ground,1-Sep-22,1-Sep-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,19,1-Sep-22,12:15:28 PM,109.87706,-1.05044,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PK_September_000015,Ground,1-Sep-22,1-Sep-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,16,1-Sep-22,11:49:03 AM,109.8750717,-1.050685,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PK_September_000015,Ground,1-Sep-22,1-Sep-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,5,1-Sep-22,10:20:59 AM,109.86517,-1.051231667,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Lama (2 - 4 minggu)
PK_September_000015,Ground,1-Sep-22,1-Sep-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,20,1-Sep-22,12:17:01 PM,109.877035,-1.050508333,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
PB_April_000005,Ground,20-Apr-22,20-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,14,20-Apr-22,9:23:31 AM,109.911375,-1.01516,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PB_April_000005,Ground,20-Apr-22,20-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,39,20-Apr-22,11:32:49 AM,109.9145483,-1.013411667,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Bekas makan,Baru (dalam 1 minggu)
PB_April_000005,Ground,20-Apr-22,20-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,43,20-Apr-22,11:50:07 AM,109.914995,-1.012885,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
PB_April_000005,Ground,20-Apr-22,20-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,44,20-Apr-22,11:57:50 AM,109.9151517,-1.012786667,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Diobservasi,Tapak,Cukup baru (1 - 2 minggu)
PB_April_000005,Ground,20-Apr-22,20-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,38,20-Apr-22,11:28:01 AM,109.9142917,-1.013361667,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
PB_April_000005,Ground,20-Apr-22,20-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,40,20-Apr-22,11:40:29 AM,109.9147567,-1.013475,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PB_April_000005,Ground,20-Apr-22,20-Apr-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,19,20-Apr-22,9:45:04 AM,109.91146,-1.014506667,12/12/2022 16:00,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Diobservasi,Bekas makan,Lama (2 - 4 minggu)
PM_Desember_2022_000005,Ground,21-Dec-22,21-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,21-Dec-22,11:22:26 AM,109.8787583,-1.06925,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PM_Desember_2022_000005,Ground,21-Dec-22,21-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,21-Dec-22,11:22:26 AM,109.8787583,-1.06925,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PM_Desember_2022_000005,Ground,21-Dec-22,21-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,11,21-Dec-22,1:14:06 PM,109.88229,-1.069045,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Desember_2022_000005,Ground,21-Dec-22,21-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,21-Dec-22,9:03:25 AM,109.8858633,-1.07132,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Desember_2022_000005,Ground,21-Dec-22,21-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,21-Dec-22,9:33:09 AM,109.8828433,-1.069306667,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Cakaran,Baru (dalam 1 minggu)
PM_Desember_2022_000005,Ground,21-Dec-22,21-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,21-Dec-22,9:33:09 AM,109.8828433,-1.069306667,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Bekas makan,Cukup baru (1 - 2 minggu)
PM_Desember_2022_000005,Ground,21-Dec-22,21-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,10,21-Dec-22,12:58:18 PM,109.8793467,-1.069641667,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,14,17-Jul-22,10:55:17 AM,109.9382367,-1.067178333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,19,17-Jul-22,11:53:07 AM,109.9396467,-1.065666667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,5,17-Jul-22,10:04:55 AM,109.93803,-1.06866,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,28,17-Jul-22,1:54:06 PM,109.9398033,-1.064505,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,12,17-Jul-22,10:45:28 AM,109.93836,-1.066918333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,9,17-Jul-22,10:21:10 AM,109.9383333,-1.068686667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,16,17-Jul-22,11:48:15 AM,109.9396217,-1.06596,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,16,17-Jul-22,11:48:15 AM,109.9396217,-1.06596,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,16,17-Jul-22,11:48:15 AM,109.9396217,-1.06596,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,15,17-Jul-22,11:39:18 AM,109.93938,-1.06616,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Kotoran,Baru (dalam 1 minggu)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,8,17-Jul-22,10:18:50 AM,109.938325,-1.068673333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,27,17-Jul-22,1:42:45 PM,109.940265,-1.065046667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Sarang,Cukup lama (>1 bulan)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,6,17-Jul-22,10:08:49 AM,109.9381083,-1.069023333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,29,17-Jul-22,1:57:10 PM,109.9402383,-1.064288333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,13,17-Jul-22,10:52:25 AM,109.9381483,-1.066981667,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,31,17-Jul-22,2:30:30 PM,109.9414483,-1.064053333,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
NK Juli 2,Ground,17-Jul-22,17-Jul-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Juhari Juhari,Jalan Kaki,7,17-Jul-22,10:11:24 AM,109.93809,-1.06893,12/12/2022 15:31,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_April_000006,Ground,23-Apr-22,23-Apr-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,23-Apr-22,8:36:20 AM,109.8949517,-1.058138333,12/12/2022 15:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PM_April_000006,Ground,23-Apr-22,23-Apr-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,12,23-Apr-22,9:25:04 AM,109.8943033,-1.049621667,12/12/2022 15:51,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Cakaran,Cukup baru (1 - 2 minggu)
PM_April_000006,Ground,23-Apr-22,23-Apr-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,23-Apr-22,8:33:19 AM,109.8947517,-1.05854,12/12/2022 15:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
